title,latitude,longitude
@brickmx Urge pa ahogar las penas o mínimo para sacarlas con canciones y un buen drink 💕,19.318042,-99.2480095
@MiguelAngelBris Sabrá que es de una sola nación?,19.3427885,-99.050461
Estoy cada vez más feliz de trabajar los conceptos que yo quiero. https://t.co/S6e8VmwiUL,23.531956,-100.6151555
Es un chocomilk raza. https://t.co/3pE8Py6AeN,24.527279,-104.972053
Arbol de la vida 🙌🏼 https://t.co/ucsN7qCeEn,25.649781,-100.356081
@ClaudioXGG Sarmiento un perro de la derecha.,19.4299345,-99.2115105
"@adevaldes Siempre @astros 😍🥰😘,  @DiablosRojosMX y @clubtomateros",19.380613,-99.1614805
@sevillacritico Por cualquiera de los dos primeros. Jamás por Monreal.,20.9100115,-100.7761945
La única utilidad de la astrología es para escoger tu cloth en Saint Seiya de ahí en más nel.,21.849459000000003,-102.327207
@sargentoleon @yahirmusic en la casa @genteregiaoficial en Televisa Monterrey https://t.co/O9kLb0s6uN,25.6770183,-100.307635
"@karen_zarate08 Ya te mandé, lo intentare de nuevo https://t.co/aye06r7HjI",20.536509,-97.4474945
"El riesgo de los clubes/Estado como el #Newcastle, los regímenes violadores de derechos humanos se quieren limpiar la cara con el deporte, por @albertolati:  https://t.co/6nos1fAbKW",22.3111195,-100.955511
"@luis_gj A Elba Esther ya la defienden, a Hitler están en proceso",19.4857835,-99.182126
"Señoras y señores, habemus Vive Latino 2022 😍😍😍",19.432836,-99.153366
Que rico mayate me encontré ! 🍆🔥🥵😋 https://t.co/GFrLOZwuNb,31.452274000000006,-106.568008
@AhiAlemoran 👉yo merengues👈,21.1168495,-103.7880865
No hay mejor cera ..que la que se enciende..fórmula made in macuspan Méx.,19.380613,-99.1614805
"HSptm @iShop_Mixup devuélvanme el dinero o agilicen mi trámite, parece que les estoy pidiendo gratis.",19.542054,-96.886083
@c_rmperez Excelente día ... Dios te bendiga y te cuide 👍🏼,20.5440205,-101.0008885
"@trento666 Diría mi hermana ¿Y con la maestría y el doctorado vas a ganar más? Si no, no tiene caso... Yo seguí haciendo el posgrado en historia... Claro, ella gana mucho más siendo contadora pública.",32.332876500000005,-116.929102
@FestivalChin 😋Los chilitos se ven bien deli...,25.8073145,-100.3652735
Me encanta hasta donde he llegado https://t.co/SQt1NtphjO,21.402667,-87.0541055
"@SanCaReforma @CANCHAELNORTE @SDHuesca Tráiganlo para @TigresOficial, mira @M_Culebro este si era el bueno.",25.6766035,-100.196134
" Le voy a decir algo a pastor, a mí no me gusta la comida, a mí me gusta el chile  Yo: https://t.co/ygZjnhPjVn",16.289696,-92.1752655
Exacto 👌,20.941035,-89.62361100000003
"¿Y ves?, ya es lunes, otra vez",19.318042,-99.2480095
Maravilloso este encuentro. #LaoALaTierra #ByungChulHan #literatura #calidad #vida #cuidado #Belleza https://t.co/ppBsyaDWdo,19.4857835,-99.182126
Lo único bueno de la pandemia es que gracias a la vacunacion renove el ganado... Las filas fueron como mi Tinder 😅🤤 https://t.co/mmTYYyn0EB,16.728328,-93.113112
"@Panchocaguamas0 @Clionautica Que perro tuitazo, me hizo el día. Jajajaja",19.3740755,-99.3184285
@makobsaurio Que eres el Bob el Constructor de tu destino,25.6417185,-100.2935915
Les cae que 105 años del América?!?!? 😱,19.542054,-96.886083
📰🚲Un camino sin marcha atras... Bicitekas de Hidalgo Vivas 👉  @gonzolibros mi columna Op Cit... https://t.co/A7xcK57zyI https://t.co/UvSXYJWDG4,19.3427885,-99.050461
Damos servicio de taxi en el edomex #TaxiSeguro! queremos mas seguidores y clientes x twitter #RT #CuautitlanIzcalli   #Edomex                                                                                                                                     @elcapitantigre,19.678076,-99.1634475
@OliviaMVZ @chioreya Jajaja la arrastra es otra,16.742435500000003,-93.1396595
"@rm1o Que solo los utilizan los gobiernos para discursos nacionalistas, pero en realidad son una sociedad muy marginada",20.676652,-103.335882
Primero los pobres.,20.790657000000003,-103.4847745
Amaneciendo con ojito malito 😩😅 pero con toda la actitud 👊🏻 https://t.co/oaVjmEdMky,19.2843215,-99.655676
@Fab_Nini1 @M2Cyndy @lopezobrador_ Mira quien habla @lopezobrador_ https://t.co/I33UNbEXdg,25.8073145,-100.3652735
😂😂😂😂😂 muero de risa #medicaldoctor #plasticsurgery #medicalmemes en Elite Plastic Surgeon/Cirugía Plástica México https://t.co/1okVPyB1Yg,19.36859,-99.1736
@literlandweb1 Pensamiento muy profundo en torno a la Parca inconmovible! 🤔🤔,25.6417185,-100.2935915
Estoy al borde del colapso,21.849459000000003,-102.327207
@lopezdoriga Y que va a poner de ejemplo? A su familia?,19.2843215,-99.655676
Por eso es bueno escuchar los videos completos Cuando los recortan como que se pierde el sentido de las cosas @juanczuniga @elmemonoriega @elalbertomedina @DianaKarinaBa @rquirrin @HectorfWoolfolk https://t.co/DiRywXBO0W,28.9698625,-111.498181
"Sé como el árbol de sándalo, que perfuma hasta el hacha que lo hiere.  Tagore",25.778679,-100.1687175
Spooky vibe. en San Nicolás de los Garza https://t.co/jihZTQNSjG,25.7345,-100.2733
@ChukMartz @TigresFemenil @ChivasFemenil Guardalo bien...,25.6766035,-100.196134
"Atentos amigos de Sinaloa  y Mazatlan, a las indicaciones de  las cuentas oficiales como Conagua, Proteccion Civil Sinaloa. #0PaginasNoOficial https://t.co/4mHkx0IQG4",23.46814,-106.2717475
"@Casmad_ La sentencia electoral que mejor lo ilustra, es la que declaró la nulidad de una elección por violencia política.",19.4136875,-98.021925
@juanfractal22 Las Chivas entrenando. 😄,16.9589495,-99.7356495
@liverpoolmexico estuve a punto de comprar un producto pensando que era el de las fotos! No jueguen así conmigo! https://t.co/jk14vO3cnJ,19.4857835,-99.182126
Hola  @lamaspicuda949 votamos en su conteo #LasMasPicudas por #Positivo de @BANDA_MS gracias! CLUB✔HEXPERIENCIA_MS #MSTourPositivo,21.09806,-101.601401
"@Manepertegaz Pues insisto que hueva de señor… yo no vi la grosería de ellas a él, pero pues el ego es muy cabron.",20.676652,-103.335882
@MilanTMN Como quieras! Pero un fracaso de refuerzo! Y si seguro en Milanello hay un problema! Pero este cuando se lastimó? Entrenando con el equipo viernes y sábado? No con la pretemporada que tuvo que hacer,19.4299345,-99.2115105
"@succeDani el millor, gràcies❤️",19.749553,-88.0134815
5 meses después ya quiero dejarte ir de mi mente y corazón,19.380613,-99.1614805
Así mi #ChecoPerez desde la ciudad del 380 aquí se avienta lámina papá por tu vida!!! @MarcoAMR77,20.4070905,-103.206058
"@RMTOPETE Somos iguales mi rodri ya sabes ,  te amo bro!",25.921946500000004,-109.1037265
@alfredodelmazo #Edoméx #SALARIOROSA La gente del Edoméx se reconoce por su trabajo y esfuerzo hoy somos más mujeres emprendedoras #Huxquilucan hoy tiene la oportunidad del #SalarioRosa,19.473794,-99.310428
"Del choricuarto de gine/pedia del civil nuevo, no van a a estar hablando jajaja",20.676652,-103.335882
"Bolas, las consecuencias de andar agarrando chichis que no... no 🤷🏻‍♂️",20.790657000000003,-103.4847745
@mannyboyteddy @PRI_Nacional @FGRMexico @alitomorenoc @rubenmoreiravdz @alitomorenoc @PRI_Nacional #elPRIescagada,25.8073145,-100.3652735
@ledhummingbird Es terrible la desazón que deja todo esto. Lo que más me entristece es que hay muchas personas que están en la misma situación de precariedad y piensan lo contrario. Abrazo enorme desde acá.,19.0322295,-98.1542665
pasa algo si tomas un día después de la segunda dosis?,21.048719,-87.0316645
@AdictosMx 0 dudas que debe ser el BBVA 🤷‍♂️,24.6624885,-107.3420565
Esto se llama estar a la vanguardia,20.676652,-103.335882
@Ranielito Empleado del mes,19.4299345,-99.2115105
"Acaba de publicar una foto en Guadalajara, Jalisco https://t.co/ibWQPaSYB4",20.6667,-103.35
"@seafarerguy @ElBadiablo Dear, los sueños se hacen realidad y el detalle es tan asombroso que hay dos partes, https://t.co/NHa1oRFrze",19.432836,-99.153366
No te hagas la santa el perreo te encanta,18.3567945,-93.251014
Ganamos y pasamos a la final 🥎💃🏻✨.,24.6624885,-107.3420565
"@IhemitaDeHuevo Mija, no me han entregado la mía... Te calmas 😒",18.0219595,-92.9164995
"@DIP_IBERO_Pue muchas gracias!! Estoy muy contenta y agradecida!! Gracias a mi comité tutoral, @bnaranjoedu, @NoraHemi, mi familia y todas las personas que creen en mi!! #relación #docentes #competenciasemocionales #desgasteocupacional #ansiedad",19.0322295,-98.1542665
"Emponderemos a nuestras niñas, enseñémosles su derechos, y sigamos trabajando en leyes para que se conviertan en mujeres libres y con igualdad de género. #DiaInternacionalDeLaNiña #DignificandoALasFamilias https://t.co/uqqjqb78Fl",28.9698625,-111.498181
Dios! Que día tan estresante  Creo que ya no alcanzo al grupo de mañana 🥲😢,19.432836,-99.153366
"@DanielaRodrice @fuckkkkkbitttch Ni hagas caso, tu eres libre de seguir a quien quieras, tampoco puedes andar viendo follow por follow el hate que tiran las cuentas.  Si no les caes, pues que te bloqueen y ya, que dejen de estar chingando y haciendo berrinches estúpidos",20.7152745,-100.4405945
@irmoralesl Literalmente es aplicable lo de  el chivo en cristalería .,17.3916575,-99.7241815
@PanxxxitoVG Esta genial donde la compraste,20.2125325,-96.8987215
Con paciencia pero con enfoque pues todo llega en su momento... 😊🙏🏻✨  ¡Excelente arranque de semana para tod@s! ⚡  #MPRND #YoSoyPro  #Actitud #Metas #frasesmotivadoras https://t.co/dTVpegSybh,20.478755,-100.439731
se sabe que siempre llegan a un acuerdo verbal 🤑🤑🤑🤑 🦷🥩,20.540147,-99.6513435
"@lreynac Vaya manera de empezar semana, pero lo bueno es que ya casi es domingo 🤣🤣, animo!!",25.6766035,-100.196134
@Tavodel1 Claro que Si!!!! 🤜🏻🤛🏼,19.749553,-88.0134815
@ramon_aranza @Tamedamus @LigaBBVAFemenil @Sarela8 @Geo_Gonzalez No hay problema alguno mi Master.. Abrazo grande de regreso..!!! Saludos y Cantela Conmigo! Gente.. El Mejor de lo Mejor) lll,20.22289,-97.9939245
Acaba de publicar una foto en Estadio Universitario https://t.co/6XWZ7w2kV7,25.72280556,-100.31205556
Estaba feliz por el estreno de Amor en custodia y luego me acordé que llegó a mi casa a más 5:30 😭,19.601414,-90.27714
"En la oficina saque la cafetera, la lave, puse el agua y todo, cuando el café estuvo listo me di cuenta que no traía mi termo, y aquí escasean los vasos térmicos.",28.493416,-100.6193395
Los problemas no son tan grandes. ¿Ves?,19.6415715,-99.3911885
Todo depende del cristal con que se mire. en Plaza de las Tres Culturas https://t.co/YgojCkaXhv,19.451667,-99.136111
Alguna pareja o chica sola por estos rumbos para armar algo !!,19.5742775,-99.2200445
"Nunca se conformen chicas, 2020 en adelante. https://t.co/WS5NFL6h3a",25.6417185,-100.2935915
Alumnos que abrazan a la distancia 🥺 https://t.co/lDO9R1FRJU,19.518656,-99.1158905
"Amaneció muy fresco el Rancho Grande, a 16 grados.",20.676652,-103.335882
@IsaaOrtt Negros running y nos vamos a correr 🙋🏻‍♀️,18.945956,-99.565185
"Todo el apoyo @SoyKarinaBarron, y que les quede claro, #Monterrey y #NvoLeón, son muchísimo más grandes que el apellido de un alcalde sin trayectoria y tampoco son de su propiedad...  #KarinaContigo",25.6417185,-100.2935915
"@Gaby_AgG6 La mejor 💕 y la mejor guardia que hemos tenido hasta el momento 🙌🏻 Te quiero un montón, comare",23.9541625,-104.837578
"En ocaciones se  nos olvida que somos instantes y que el mañana, no es una promesa para nadie...",21.849459000000003,-102.327207
Cerrado por falta de recursos. https://t.co/UMzUxAdFuB,19.432836,-99.153366
@AreliPaz @lopezobrador_ A hacer el ridículo,19.0322295,-98.1542665
@itzelitayop @MasterPirataCoC @GuisadoLydia @ZolokOficial @delirioazul84 @Style_coc @STARs_coc_ @galaxy0898 @SrtaMaverick @Sockers_ @RomeoiA7 Ya somos 2 que aman el café 🤘🏽,21.048719,-87.0316645
“Escríbele una carta y te sentirás mejor” ya le escribí todo el antiguo testamento y aún no puedo cerrar con esto.,19.326146,-99.6050475
"@Sanchez_Arely Sabes que con esta hermosura de detalle me acabas de hacer la semana, mi Arely bonita???  Te amo y extraño muchísimo 🤩💞",19.328383,-99.15234
"Siempre que escucho Avicii me entristece su muerte, era muy bueno. 😩",19.652724,-101.27577
"@Nyna_glezz Hola  nyna  te ves perfecta k bonitos lentes ,buenas  noches https://t.co/Lfy70kBUmA",25.244223,-103.23313
"Yo sigo recordando tu carita acercándose a mi pecho, tu abriendo mis manos, exigiendo un abrazo.☔️",23.6254185,-102.5580375
Muy buenos días familia cochilonga ya estamos en servicio desde nuestra nueva sucursal en la riviera veracruzana contactanos al WhatsApp 2291030036 o ven a degustar. Unos ricos tacos de cochinita pibil https://t.co/HQQu0N1oj5,19.06209373,-96.07465963
@myigatwastaken no van a soportar las de mi rancho https://t.co/ypWTodCtTu,20.7152745,-100.4405945
@MariettoPonce @LillyTellez Relevante? Es una payasa y traidora!,20.790657000000003,-103.4847745
Ministro Borracho Hasta la madre No podía ni hablar No podía caminar Lo dejaron Dormir Por 2 horas Evade el Torito Charoleando Y quiere meter a la Cárcel Al oficial que lo detuvo,19.56828,-99.0444445
"@tenerifeend Es que no se puede compartir todo, solo uno sabe lo que se siente y la razón",19.0322295,-98.1542665
9 de nov. Seguro el oso de oro al señor en la ONU. listos.,19.380613,-99.1614805
"@MarcoBo14299061 Generación, y como la tramites desde el sureste al resto del país?",25.3331755,-100.588311
@DesireeNavarro @MariettoPonce Esa rara combinación del rojo con el azul tan incompatible como el agua y el aceite solo refleja esa obsesión del poder por el poder. La conducción de este país debe estar dirigida por una ciudadanía pensante no un puñado de hombres de dudosa honorabilidad.,28.774769,-100.6071045
Qué lujo que regrese Bajo el Cielo de Leningrado.  Uno de los textos más hermosos que he visto y que hoy resuena más que nunca.  Bravo  @danielbrtn @AssiraA y toda la compañía. Gracias #lulyrede por retomarlo.  Enhorabuena  @dram1234   ¡Vayan! Lunes 8pm Foro La Gruta @Helenico https://t.co/A45yhcVJSe,19.353093,-99.190111
@______Patti Golosa! https://t.co/ZA17MYwqXt,20.941035,-89.62361100000003
Acaba de publicar una foto en Teatro Ignacio López Tarso https://t.co/sYorBNS6Mf,19.3453899,-99.19015
Nunca decepciones a alguien que haría cualquier cosa por ti,20.7152745,-100.4405945
Quiero sex… 😆😆😆,18.84346,-97.1455735
"@memosomething @disneyplusla Lo sé, lo sé",17.090319,-96.7250025
@JosCamA3 @VotoCatolicoMex @PRISCILA_ANGEL1 @MujerCatolic @Arggentum @AleDiener @EVerastegui @Liz_GarridoS @JUVIoficial @menemarvan @REDLideresC Ambas cosas son necesarias. Ora et labora. Pero sí urge que los católicos despierten y no tengan miedo de manifestar su Fe.,18.886686500000003,-99.1686505
@axelsound09 Así en mayúsculas me reí. 🤷🏻‍♀️,31.452274000000006,-106.568008
"“Pamela” se tenía que llamar el huracán, siempre hacen lo que les da la gana 😮‍💨",24.6624885,-107.3420565
Miércoles de tianguis  Mañana estaré solita pero hay convivencia a un mega precio Solo con depósito pide inf  Recuerda es en mi 🏡 cerca del metro peñon viejo https://t.co/cvKPcPHeNM,19.3427885,-99.050461
"El colonialismo sigue bien vigente -- en la explotación del territorio, en la apropiación cultural, en la violencia racista y patriarcal y en la represión de las cosmovisiones de los pueblos originarios.   ¡Abajo con el colonialismo!   #12Oct   https://t.co/aXmkcATnCa  @SumOfUs",20.489709,-103.407581
"@ToxiquePremier @JorgeHoffer La ridicula que le aventó los perros a dr Veneno ayer, hoy muy lisiota, me aventó fuckys y saco del space ✊🏼",20.676652,-103.335882
@MarianaVDL @TuzosFemenil @PumasMXFemenil @ChivasFemenil @AmericaFemenil Saludos y ya estoy ahí en Fox en esta doble cartelera,19.328383,-99.15234
@luaaa_alva Mi madre trabaja con varios cirujanos y tengo un primo cirujano. Hablo con conocimiento de causa y ojo nunca dije q a los q van entrenado ya les sueltan el bisturí. Todo es parte de un proceso. Pero aquí el tema es Samuel y la rata de palacio nacional que no tiene licenciatura,25.6766035,-100.196134
@yo_missantropic Eso ya es un problema renal.,19.4299345,-99.2115105
@arturoangel20 Lozoya es un testigo colaborador y lo que ocurrió en audiencia es congruente con tal carácter. Porque va a colaborar si no va a obtener algunos beneficios?,19.873643,-97.36012
#SalarioRosa reconociendo el gran esfuerzo de las mujeres mexiquenses,20.019439,-99.585473
#MinutoaMinuto. Desciende a 610 los casos activos de COVID-19 en Oaxaca: @SSO_GobOax. @buho_botero @cnolasco064 @GobOax  https://t.co/k5v7lpm6au https://t.co/RyLbRxICb1,16.448559,-95.3794245
"@El_Universal_Mx @lopezobrador_ Si el  pinche presidente  destruyó el sistema nacional de vacunación, ahora pregunta cómo? Es un IDIOTA.",19.380613,-99.1614805
@sevillaflo @Chivas Saludos Beto,20.790657000000003,-103.4847745
"Recuerditos, encontrados en algún sitio de algún lugar. https://t.co/RtnIZDyCtn",20.941035,-89.62361100000003
Pero el día está bien kermoso ☀️,32.332876500000005,-116.929102
Pinche gripe solo xq ya se que me acaban de poner la segunda dosis de Pfizer pero yo juraría que me dió covid19 Me duele hasta la lengua no mamen,20.941035,-89.62361100000003
"@bekymartinez1 @Milenio Hubiera sido genial que lo hicieran desde el 2006, o es más en todas las manifestaciones donde destruyen negocios y hacen puntas.",28.941866,-106.1628985
"@jrisco @Reforma Pero el enfermo mental @lopezobrador_ calla ante semejante atrocidad.   Aquí es donde debe hacer su trabajo @RosarioPiedraIb @CNDH y no de andar como vocera fanática de ocurrencias de su amo.   Ante esto, qué hacen @senadomexicano @Mx_Diputados",23.6254185,-102.5580375
@mmmmaely Jaja oye quiero el que bien se ven juntos por primera vez en la vida 😂,25.558993,-97.547392
Que ya están por abrir la frontera? 👀,16.9589495,-99.7356495
@Paosassolove @pao_sasso Estás hermosísima mi amor y muy buenos días amiga.,22.8468515,-99.329295
Kaiser con un +4 en la última barra. Volvio el maldito.,20.673542,-101.3403935
@beatriz_lamv Yo la veo en todas las redes y no contesta mis llamados 🥴,20.790657000000003,-103.4847745
"Muy padre lugar, se los recomiendo #casapadremier https://t.co/G4jeGMJdeS",25.8057225,-100.640491
Send taquitos 😭,25.7484865,-99.9498315
"Si vas a envejecer,  que sea con estilo y  no tan común, hoy da lo mejor de ti! . . . . . #martes  #entreno #octubre #constancia #pasionporeldeporte  #vejez en Army Gym https://t.co/pOh8dZdo2j",19.39812361,-98.9891434
La realidad del #AmloElFracasoPresidencial,19.713749,-99.3085765
@MarcoBo14299061 @Cabronesio Gracias al Presidente #LOPEZOBRADOR.. Defendiendo con todo a la PATRIA https://t.co/p7Gug4MQUK,18.175748,-92.9447745
"I'm at Instituto Tecnológico de Ciudad Madero in Ciudad Madero, TAMPS https://t.co/Hz317WIEz9",22.25522072,-97.8484869
Y no me estoy quejando,25.6502875,-100.366033
"A veces la gente no tiene para comprar carros con  mayor seguridad , y no está mal...",25.778679,-100.1687175
Eso de andar mendigando amistad ya no me queda así que si me hablan bien si no pues Alv,18.7718455,-96.2065065
Quisiera meter promos chingonas pero mis clientas caribeñas se van a infartar 🤣🤣🤣,18.856709,-97.112844
Que Fantasia,25.374897,-100.2794735
"Los invito a leer este artículo derivado de una entrevista que me hicieron para @SoyHomosensual !  A pesar de que la pandemia de VIH tiene 2/3 de los casos en heterosexuales de Africa subsahariana, en el resto del mundo los casos se centran en población LGBT.  Por qué?",19.432836,-99.153366
Ni cuándo me voy de #vacaciones despierto tarde 😫,19.399101,-99.096496
Esas si son negociaciones chingonas 😏 Cardiology×Oncology🫀 https://t.co/7e1wThne1m,19.183953,-96.2293965
@BrenisUlises Buenos días excelente inicio de semana abrazos para el hombre mas guapísimo,19.6562895,-99.233657
"Por eso no me voy de mi México lindo y querido, además de mi linda y chula Puebla",19.0322295,-98.1542665
Dame al menos el tiempo de despedirme…,19.1431005,-96.0989905
Ya vieron esta obra de arte?? 😻,25.6417185,-100.2935915
Con grandes personas firmando parte de esta historia que transformará el mundo.  @tiempodecannabis @zvezda_lauric_  @jiangsuwongpec  @midi_2026  @servin28 @hugoalvarez_cann en TV Azteca México https://t.co/9JfqlEEArs,19.30562746,-99.2102149
@Campechame42 Una de mis fotos favoritas. Estuvimos tan cerca en 2019 😪 https://t.co/QiL0g0lvEN,21.09806,-101.601401
"@PatriciooMolina Las edita Bruno las fotos, ya que el se encarga de eso 🙈",20.941035,-89.62361100000003
Lo que es …. 👟 https://t.co/vnHC9eIDNU,32.332876500000005,-116.929102
Muchas gracias a los todos los participantes del concurso “FELICITA A TU ESCUELA” Los ganadores son: 1er Lugar * HERRERA ACOSTA SHANTY  de  1° LEI. 2do Lugar * TEH LOPEZ REYNA  de 3° LEPIEIB. https://t.co/W2UHSzAJVc,20.941035,-89.62361100000003
@cera_mane Tú dime cuando tienes chance,20.592133,-103.348324
Me quedo con quien me trae paz cuando estoy en guerra conmigo mismo. 🤍,19.4556475,-96.7223325
"@acarrizales_ @GobiernoMX @lopezobrador_ @GasBienestar_MX Oye y los millones de USD que Bimbo, Oxxo y Walmart que invirtieron en sus propias plantas de luz justo para pagar menos, porque no los mencionan? Ah porqué se quieren robar esas inversiones verdad? Y es bien fácil mentir",19.380613,-99.1614805
Y entonces porque no apoyaste al PRIAN?,19.4320755,-99.087817
Buenas patrón!!! Ya vio que le hicieron su estatua al buen Sax de la maldita  #ViveLatinoEnConvoy,19.4857835,-99.182126
Amigos que te alegran las mañanas 🥰🙏🏻 @robbwong te quiero HARTO https://t.co/SXlnASsMGr,19.5645875,-99.269192
😂😂😂 uyyy tan cierto,20.0537185,-98.7155595
@DDLGFoxBunny .....así de tierna te imagino,25.8365675,-98.36253100000002
Cuando haga un 🔝 10 de Ozzy seguramente estará entre los primeros lugares: https://t.co/imo5A707KY,19.380613,-99.1614805
Can you see the F U in my face? 🤪  Buenos días ☀️ #BuenosDias #goodmorning #diade #MartesDeGanarSeguidores #martes #tuesdaymotivations #TuesdayFeeling https://t.co/J4HHrFSz79,23.269879,-109.7662685
últimamente despertar y existir pesa mucho,22.606039000000003,-98.8030405
"@SLPMunicipio @ServMpalSLP @Alumbrado_Mpal @EF_Galindo @ChristianAzuAzu Podrían atender Muñoz-Vasco? Desde Charro Mexicano hasta Calle 8, y el Deprimido Hernán Cortés también?",22.3111195,-100.955511
"@el_aguila_ciega @mas_lucha @MtzEntertaiment @laparktapia @Hijodelapark1 @hijodewagner Claro diva algo que ud nunca será en su patética life y en Jalisco solo se Dan personas comoFutbolistas  , Mariachis &amp; Homosexualismos … me imagino que uno de esos por qué como chingas mejor atiende a tu Fam",19.3427885,-99.050461
"Por muchos años varios estados estuvieron postrados. La pobreza se agudizó por la corrupción alentada desde el centro. y al final ¿Quien paga las cuentas? La ciudadanía que tiene malos servicios, que no tiene acceso a buenas prestaciones sociales.",25.6417185,-100.2935915
#ÚltimaHora🚨 | 🔴💉 Juez ordena al Gobierno de México vacunar a todos los menores de 12 a 17 años contra el Covid-19.  https://t.co/qy3Ox8WWDn,18.933812,-99.260819
"@_BBeeaatriz Ve a las Galerias lafayette, hace varios años tenian un elevador antiguo pero funcional esta muy bonito el edificio jaja y su usas metro mega cuida tus cosas 😂",23.685934,-99.187904
"@Pepe_Ludo Mi padre querido… puede romperme o ponerme a verlo jugar por horas sus videojuegos… como Dulce: Que haga conmigo lo que quiera: reina, esclava o mujer https://t.co/IHyq5mG9N4",18.0219595,-92.9164995
"“Las mejores conquistas de almas que he logrado, las he conseguido por medio del rezo devoto del Santo Rosario”.  - San Antonio María Clarett",17.706791000000006,-94.3909125
Que sea un buen lunes para todos ✌ a darle 💪,20.130287,-98.3604
"Wey, amo como las organizaciones federales e internacionales hacen requisiciones de cotizaciones, todo tan ordenado y claro 🥺 con contratos e itinerarios, ya lo extrañaba. Los amo siempre.",16.289696,-92.1752655
Ya estoy viendo #AmorEnCustodia  😭😭😭 me trae muchísimos recuerdos con mi papá 😭😭😭 el no la termino de ver,19.432722,-99.0170165
"@PMigoya Mira Pao, no sé si eres, pretendes o te haces. Te explico: todo sistema no es infalible, y es operado por personas, entonces, dependerá de esas personas que funcione para bien o mal en su Estado @aga10mx @FcoXMG",19.199485,-99.208364
"🟢 Inicia el Panel 2: “Experiencias internacionales en el desarrollo de las islas”, moderado por el Senador @HVasconcelos_. #ForoIslas https://t.co/lgWy0nvBMm",19.432404,-99.157996
#Portadas Las portadas de la prensa local hoy destacan las polémicas fotos de #Lozoya; un reportaje sobre el empleo informal de menores y adultos mayores en #Yucalpetén y las cifras de suicidio en Yucatán más el llamado de la @OPSOMSMexico a atender la salud mental.  #JPenFórmula https://t.co/00tdYfwBQk,20.941035,-89.62361100000003
"Sobrevivo en #Torreon 11 meses del año, con la ilusión y esperanza de llegar a octubre 🖤 las tardes/noches son perfectas.",25.244223,-103.23313
A darle que ya es ombligo de la semana https://t.co/Ic0USbs24w,19.4556475,-96.7223325
Y una empresa que no les paga lo que debe.,19.3427885,-99.050461
"🥵 (@ Lounge Socios MDC in Solidaridad, Quintana Roo) https://t.co/InTSVdT9iw",20.586687,-87.11015
"@hdemauleon Hay una expresión que me gusta que indica temporalidad en una situacion muy específica me dice.   Me esperas aquí, y cuando veas un rosario de mujeres pasar al templo te vienes a buscarme .",20.676652,-103.335882
@callodehacha Nimfuno que la ley se aplique y ya. Te faltó la opciónque pagen x ratas,19.380613,-99.1614805
"@AzitaKhalifa Jueputa, un libro en Illustrator. *Shudders*",23.269879,-109.7662685
Hola @idgruperaofi votamos por #Positivo de @BANDA_MS en #Las20PatronasIDG  gracias. APOYA CLUB✔HEXPERIENCIA_MS #MSTourPositivo,21.09806,-101.601401
@VamosCAzul @aczino La banda del campeón.. 🇲🇽🤙🏻💯🔵⚪🔴,19.518656,-99.1158905
"@pamnezh Pues que se puede esperar... Digo, no soy de cómics pero aún así. Que hueva crear cosas con tal de encajar en las ideas de algunos",18.0219595,-92.9164995
Igual en la universidad (posdata el de la gorra se parece a Maztersito). en Cobra Kai Store. https://t.co/mbtRWfXRoc,19.43338,-99.1411
"Hoy fue un domingo… maravilloso el hechizo se rompió , volví a emocionarme… Gracias vida…",19.022994,-98.308599
"Sin pedos hay canciones que tienen algún tipo de droga, no es normal que vuelvan tan loco a uno",19.183953,-96.2293965
"A partir de las 11:00 am iniciaremos la vacunación 2as dosis 40-49 en la #Fenadu.   La vacuna y las medidas de seguridad en salud nos protegen del virus, invitamos a todas y todos a vacunarse y seguir las recomendaciones.   #UnidosSaldremosAdelante",23.9541625,-104.837578
@Luchitovazquez Jajajajaja querer es poder 👏,20.9208085,-101.786561
La 4TenSenado tiene a niños con CA. De rodillas!🤬🤬🤬🤬🤬🤬🤬🤬 https://t.co/iCB0Gk5Ivm,19.380613,-99.1614805
"@eseauto @Alex80737461 Por un lado tenemos un Tim Drake LGBT, por otro Jon Kent LGBT, luego New Warriors en Marvel como Safe space y Snowflake...  No veo un  Dark Knight Returns , ni siquiera un Court of Owls...dime tú, dónde busco? No creo que ni tú sepas y ya te conformaste con  representatividad .",19.518656,-99.1158905
Y no falta el gandalla que tiene más de 10 artículos hdsptm,20.941035,-89.62361100000003
"Me he bañado todos los dias para ver a este hombre, no se que otra prueba de amor quiere 😍🤷🏻‍♀️ https://t.co/kauBzbjRWY",22.3111195,-100.955511
@A_ausdenRuthen @lopezobrador_ @lopezobrador_ es el asquito de esperanza,17.706791000000006,-94.3909125
"@Milenio Puras estupideces de este gobierno, somos su burla carajo",19.0322295,-98.1542665
"@VentaneandoUno Gran actor,  mi más sentido pésame",19.4320755,-99.087817
Quiero helado!!!! 🥺,19.0322295,-98.1542665
@x_9758 @jflp_ Que precio tienen ambos?,20.676652,-103.335882
"Macario Santos, quien dirige la CAEV en Tantoyuca ha privado del servicio de agua potable a más de la mitad de la población del municipio. Exigimos se restablezca el servicio #TantoyucaSinAgua",19.542054,-96.886083
@CentralFM_ @senadomexicano @XochitlGalvez Es  no obedecer ciegamente,19.432836,-99.153366
